fecha,entidad_id,tipo_credito,deudores
2018-06-30,BANCOM,microempresas,7.000000
2018-06-30,BANCOM,pequenas_empresas,12.000000
2018-06-30,BBVA,consumo,426788.000000
2018-06-30,BBVA,corporativo,285.000000
2018-06-30,BBVA,grandes_empresas,1750.000000
2018-06-30,BBVA,hipotecario,50394.000000
2018-06-30,BBVA,medianas_empresas,13726.000000
2018-06-30,BBVA,microempresas,3125.000000
2018-06-30,BBVA,pequenas_empresas,16116.000000
2018-06-30,BCP,consumo,719387.000000
2018-06-30,BCP,corporativo,572.000000
2018-06-30,BCP,grandes_empresas,1902.000000
2018-06-30,BCP,hipotecario,64521.000000
2018-06-30,BCP,medianas_empresas,19733.000000
2018-06-30,BCP,microempresas,30106.000000
2018-06-30,BCP,pequenas_empresas,53333.000000
2018-06-30,BIF,consumo,93263.000000
2018-06-30,BIF,corporativo,112.000000
2018-06-30,BIF,grandes_empresas,586.000000
2018-06-30,BIF,hipotecario,11749.000000
2018-06-30,BIF,medianas_empresas,2498.000000
2018-06-30,BIF,microempresas,2870.000000
2018-06-30,BIF,pequenas_empresas,1297.000000
2018-06-30,CENCOSUD,consumo,409237.000000
2018-06-30,CITIBANK,corporativo,33.000000
2018-06-30,CITIBANK,grandes_empresas,66.000000
2018-06-30,CITIBANK,medianas_empresas,17.000000
2018-06-30,CITIBANK,microempresas,8.000000
2018-06-30,CITIBANK,pequenas_empresas,8.000000
2018-06-30,FALABELLA,consumo,1075094.000000
2018-06-30,FALABELLA,grandes_empresas,1.000000
2018-06-30,FALABELLA,hipotecario,86.000000
2018-06-30,GNB,consumo,41994.000000
2018-06-30,GNB,corporativo,28.000000
2018-06-30,GNB,grandes_empresas,189.000000
2018-06-30,GNB,hipotecario,6581.000000
2018-06-30,GNB,medianas_empresas,606.000000
2018-06-30,GNB,microempresas,34.000000
2018-06-30,GNB,pequenas_empresas,625.000000
2018-06-30,ICBC,corporativo,15.000000
2018-06-30,ICBC,grandes_empresas,4.000000
2018-06-30,ICBC,medianas_empresas,3.000000
2018-06-30,INTERBANK,consumo,915959.000000
2018-06-30,INTERBANK,corporativo,134.000000
2018-06-30,INTERBANK,grandes_empresas,782.000000
2018-06-30,INTERBANK,hipotecario,41320.000000
2018-06-30,INTERBANK,medianas_empresas,3361.000000
2018-06-30,INTERBANK,microempresas,657.000000
2018-06-30,INTERBANK,pequenas_empresas,9825.000000
2018-06-30,MIBANCO,consumo,182263.000000
2018-06-30,MIBANCO,hipotecario,6073.000000
2018-06-30,MIBANCO,medianas_empresas,1835.000000
2018-06-30,MIBANCO,microempresas,627843.000000
2018-06-30,MIBANCO,pequenas_empresas,160311.000000
2018-06-30,PICHINCHA,consumo,325462.000000
2018-06-30,PICHINCHA,corporativo,92.000000
2018-06-30,PICHINCHA,grandes_empresas,437.000000
2018-06-30,PICHINCHA,hipotecario,10232.000000
2018-06-30,PICHINCHA,medianas_empresas,1739.000000
2018-06-30,PICHINCHA,microempresas,23267.000000
2018-06-30,PICHINCHA,pequenas_empresas,14053.000000
2018-06-30,RIPLEY,consumo,480763.000000
2018-06-30,SANTANDER,consumo,24.000000
2018-06-30,SANTANDER,corporativo,97.000000
2018-06-30,SANTANDER,grandes_empresas,260.000000
2018-06-30,SANTANDER,medianas_empresas,90.000000
2018-06-30,SANTANDER,pequenas_empresas,7.000000
2018-06-30,SCOTIABANK,consumo,416505.000000
2018-06-30,SCOTIABANK,corporativo,253.000000
2018-06-30,SCOTIABANK,grandes_empresas,1136.000000
2018-06-30,SCOTIABANK,hipotecario,31311.000000
2018-06-30,SCOTIABANK,medianas_empresas,11058.000000
2018-06-30,SCOTIABANK,microempresas,3000.000000
2018-06-30,SCOTIABANK,pequenas_empresas,32994.000000
2018-07-31,ALFIN,consumo,224275.000000
2018-07-31,BANCOM,consumo,54555.000000
2018-07-31,BANCOM,corporativo,12.000000
2018-07-31,BANCOM,grandes_empresas,48.000000
2018-07-31,BANCOM,hipotecario,649.000000
2018-07-31,BANCOM,medianas_empresas,67.000000
2018-07-31,BANCOM,microempresas,9.000000
2018-07-31,BANCOM,pequenas_empresas,11.000000
2018-07-31,BBVA,consumo,429412.000000
2018-07-31,BBVA,corporativo,281.000000
2018-07-31,BBVA,grandes_empresas,1746.000000
2018-07-31,BBVA,hipotecario,50329.000000
2018-07-31,BBVA,medianas_empresas,13784.000000
2018-07-31,BBVA,microempresas,3145.000000
2018-07-31,BBVA,pequenas_empresas,16298.000000
2018-07-31,BCP,consumo,710227.000000
2018-07-31,BCP,corporativo,555.000000
2018-07-31,BCP,grandes_empresas,2019.000000
2018-07-31,BCP,hipotecario,64797.000000
2018-07-31,BCP,medianas_empresas,19612.000000
2018-07-31,BCP,microempresas,29769.000000
2018-07-31,BCP,pequenas_empresas,52834.000000
2018-07-31,BIF,consumo,94196.000000
2018-07-31,BIF,corporativo,111.000000
2018-07-31,BIF,grandes_empresas,600.000000
2018-07-31,BIF,hipotecario,11807.000000
2018-07-31,BIF,medianas_empresas,2476.000000
2018-07-31,BIF,microempresas,2862.000000
2018-07-31,BIF,pequenas_empresas,1262.000000
2018-07-31,CENCOSUD,consumo,412858.000000
2018-07-31,CITIBANK,corporativo,31.000000
2018-07-31,CITIBANK,grandes_empresas,69.000000
2018-07-31,CITIBANK,medianas_empresas,16.000000
2018-07-31,CITIBANK,microempresas,7.000000
2018-07-31,CITIBANK,pequenas_empresas,8.000000
2018-07-31,FALABELLA,consumo,1061715.000000
2018-07-31,FALABELLA,grandes_empresas,1.000000
2018-07-31,FALABELLA,hipotecario,86.000000
2018-07-31,GNB,consumo,42439.000000
2018-07-31,GNB,corporativo,30.000000
2018-07-31,GNB,grandes_empresas,191.000000
2018-07-31,GNB,hipotecario,6518.000000
2018-07-31,GNB,medianas_empresas,596.000000
2018-07-31,GNB,microempresas,32.000000
2018-07-31,GNB,pequenas_empresas,604.000000
2018-07-31,ICBC,corporativo,16.000000
2018-07-31,ICBC,grandes_empresas,4.000000
2018-07-31,ICBC,medianas_empresas,3.000000
2018-07-31,INTERBANK,consumo,913718.000000
2018-07-31,INTERBANK,corporativo,144.000000
2018-07-31,INTERBANK,grandes_empresas,777.000000
2018-07-31,INTERBANK,hipotecario,41402.000000
2018-07-31,INTERBANK,medianas_empresas,3340.000000
2018-07-31,INTERBANK,microempresas,638.000000
2018-07-31,INTERBANK,pequenas_empresas,9917.000000
2018-07-31,MIBANCO,consumo,177763.000000
2018-07-31,MIBANCO,hipotecario,6110.000000
2018-07-31,MIBANCO,medianas_empresas,1806.000000
2018-07-31,MIBANCO,microempresas,626123.000000
2018-07-31,MIBANCO,pequenas_empresas,160827.000000
2018-07-31,PICHINCHA,consumo,328399.000000
2018-07-31,PICHINCHA,corporativo,80.000000
2018-07-31,PICHINCHA,grandes_empresas,452.000000
2018-07-31,PICHINCHA,hipotecario,10256.000000
2018-07-31,PICHINCHA,medianas_empresas,1764.000000
2018-07-31,PICHINCHA,microempresas,23533.000000
2018-07-31,PICHINCHA,pequenas_empresas,13929.000000
2018-07-31,RIPLEY,consumo,473831.000000
2018-07-31,SANTANDER,consumo,25.000000
2018-07-31,SANTANDER,corporativo,97.000000
2018-07-31,SANTANDER,grandes_empresas,263.000000
2018-07-31,SANTANDER,medianas_empresas,93.000000
2018-07-31,SANTANDER,pequenas_empresas,6.000000
2018-07-31,SCOTIABANK,consumo,415404.000000
2018-07-31,SCOTIABANK,corporativo,254.000000
2018-07-31,SCOTIABANK,grandes_empresas,1135.000000
2018-07-31,SCOTIABANK,hipotecario,31385.000000
2018-07-31,SCOTIABANK,medianas_empresas,11056.000000
2018-07-31,SCOTIABANK,microempresas,3075.000000
2018-07-31,SCOTIABANK,pequenas_empresas,32798.000000
2018-08-31,ALFIN,consumo,222444.000000
2018-08-31,BANCOM,consumo,54001.000000
2018-08-31,BANCOM,corporativo,12.000000
2018-08-31,BANCOM,grandes_empresas,48.000000
2018-08-31,BANCOM,hipotecario,647.000000
2018-08-31,BANCOM,medianas_empresas,68.000000
2018-08-31,BANCOM,microempresas,11.000000
2018-08-31,BANCOM,pequenas_empresas,12.000000
2018-08-31,BBVA,consumo,436982.000000
2018-08-31,BBVA,corporativo,281.000000
2018-08-31,BBVA,grandes_empresas,1785.000000
2018-08-31,BBVA,hipotecario,50343.000000
2018-08-31,BBVA,medianas_empresas,13823.000000
2018-08-31,BBVA,microempresas,3200.000000
2018-08-31,BBVA,pequenas_empresas,16494.000000
2018-08-31,BCP,consumo,718239.000000
2018-08-31,BCP,corporativo,562.000000
2018-08-31,BCP,grandes_empresas,2023.000000
2018-08-31,BCP,hipotecario,65063.000000
2018-08-31,BCP,medianas_empresas,19749.000000
2018-08-31,BCP,microempresas,31496.000000
2018-08-31,BCP,pequenas_empresas,52739.000000
2018-08-31,BIF,consumo,96005.000000
2018-08-31,BIF,corporativo,114.000000
2018-08-31,BIF,grandes_empresas,599.000000
2018-08-31,BIF,hipotecario,11850.000000
2018-08-31,BIF,medianas_empresas,2453.000000
2018-08-31,BIF,microempresas,2856.000000
2018-08-31,BIF,pequenas_empresas,1263.000000
2018-08-31,CENCOSUD,consumo,417979.000000
2018-08-31,CITIBANK,corporativo,38.000000
2018-08-31,CITIBANK,grandes_empresas,68.000000
2018-08-31,CITIBANK,medianas_empresas,15.000000
2018-08-31,CITIBANK,microempresas,9.000000
2018-08-31,CITIBANK,pequenas_empresas,10.000000
2018-08-31,FALABELLA,consumo,1065584.000000
2018-08-31,FALABELLA,hipotecario,83.000000
2018-08-31,GNB,consumo,42889.000000
2018-08-31,GNB,corporativo,30.000000
2018-08-31,GNB,grandes_empresas,192.000000
2018-08-31,GNB,hipotecario,6859.000000
2018-08-31,GNB,medianas_empresas,565.000000
2018-08-31,GNB,microempresas,29.000000
2018-08-31,GNB,pequenas_empresas,583.000000
2018-08-31,ICBC,corporativo,17.000000
2018-08-31,ICBC,grandes_empresas,4.000000
2018-08-31,ICBC,medianas_empresas,3.000000
2018-08-31,INTERBANK,consumo,917792.000000
2018-08-31,INTERBANK,corporativo,154.000000
2018-08-31,INTERBANK,grandes_empresas,756.000000
2018-08-31,INTERBANK,hipotecario,41462.000000
2018-08-31,INTERBANK,medianas_empresas,3344.000000
2018-08-31,INTERBANK,microempresas,627.000000
2018-08-31,INTERBANK,pequenas_empresas,9927.000000
2018-08-31,MIBANCO,consumo,175136.000000
2018-08-31,MIBANCO,hipotecario,6120.000000
2018-08-31,MIBANCO,medianas_empresas,1643.000000
2018-08-31,MIBANCO,microempresas,625387.000000
2018-08-31,MIBANCO,pequenas_empresas,160001.000000
2018-08-31,PICHINCHA,consumo,329175.000000
2018-08-31,PICHINCHA,corporativo,74.000000
2018-08-31,PICHINCHA,grandes_empresas,450.000000
2018-08-31,PICHINCHA,hipotecario,10313.000000
2018-08-31,PICHINCHA,medianas_empresas,1770.000000
2018-08-31,PICHINCHA,microempresas,23751.000000
2018-08-31,PICHINCHA,pequenas_empresas,13770.000000
2018-08-31,RIPLEY,consumo,473933.000000
2018-08-31,SANTANDER,consumo,27.000000
2018-08-31,SANTANDER,corporativo,100.000000
2018-08-31,SANTANDER,grandes_empresas,268.000000
2018-08-31,SANTANDER,medianas_empresas,99.000000
2018-08-31,SANTANDER,pequenas_empresas,6.000000
2018-08-31,SCOTIABANK,consumo,419736.000000
2018-08-31,SCOTIABANK,corporativo,262.000000
2018-08-31,SCOTIABANK,grandes_empresas,1154.000000
2018-08-31,SCOTIABANK,hipotecario,31478.000000
2018-08-31,SCOTIABANK,medianas_empresas,11069.000000
2018-08-31,SCOTIABANK,microempresas,3026.000000
2018-08-31,SCOTIABANK,pequenas_empresas,32512.000000
2018-09-30,ALFIN,consumo,221515.000000
2018-09-30,BANCOM,consumo,53169.000000
2018-09-30,BANCOM,corporativo,12.000000
2018-09-30,BANCOM,grandes_empresas,50.000000
2018-09-30,BANCOM,hipotecario,645.000000
2018-09-30,BANCOM,medianas_empresas,74.000000
2018-09-30,BANCOM,microempresas,11.000000
2018-09-30,BANCOM,pequenas_empresas,11.000000
2018-09-30,BBVA,consumo,435461.000000
2018-09-30,BBVA,corporativo,284.000000
2018-09-30,BBVA,grandes_empresas,1771.000000
2018-09-30,BBVA,hipotecario,50385.000000
2018-09-30,BBVA,medianas_empresas,13979.000000
2018-09-30,BBVA,microempresas,3120.000000
2018-09-30,BBVA,pequenas_empresas,16477.000000
2018-09-30,BCP,consumo,733932.000000
2018-09-30,BCP,corporativo,565.000000
2018-09-30,BCP,grandes_empresas,2009.000000
2018-09-30,BCP,hipotecario,65516.000000
2018-09-30,BCP,medianas_empresas,20018.000000
2018-09-30,BCP,microempresas,30213.000000
2018-09-30,BCP,pequenas_empresas,52512.000000
2018-09-30,BIF,consumo,96955.000000
2018-09-30,BIF,corporativo,113.000000
2018-09-30,BIF,grandes_empresas,599.000000
2018-09-30,BIF,hipotecario,11929.000000
2018-09-30,BIF,medianas_empresas,2457.000000
2018-09-30,BIF,microempresas,2816.000000
2018-09-30,BIF,pequenas_empresas,1231.000000
2018-09-30,CENCOSUD,consumo,421622.000000
2018-09-30,CITIBANK,corporativo,40.000000
2018-09-30,CITIBANK,grandes_empresas,66.000000
2018-09-30,CITIBANK,medianas_empresas,18.000000
2018-09-30,CITIBANK,microempresas,8.000000
2018-09-30,CITIBANK,pequenas_empresas,10.000000
2018-09-30,FALABELLA,consumo,1058134.000000
2018-09-30,FALABELLA,grandes_empresas,1.000000
2018-09-30,FALABELLA,hipotecario,83.000000
2018-09-30,GNB,consumo,43488.000000
2018-09-30,GNB,corporativo,31.000000
2018-09-30,GNB,grandes_empresas,186.000000
2018-09-30,GNB,hipotecario,6787.000000
2018-09-30,GNB,medianas_empresas,550.000000
2018-09-30,GNB,microempresas,26.000000
2018-09-30,GNB,pequenas_empresas,557.000000
2018-09-30,ICBC,corporativo,19.000000
2018-09-30,ICBC,grandes_empresas,4.000000
2018-09-30,ICBC,medianas_empresas,3.000000
2018-09-30,INTERBANK,consumo,921471.000000
2018-09-30,INTERBANK,corporativo,158.000000
2018-09-30,INTERBANK,grandes_empresas,753.000000
2018-09-30,INTERBANK,hipotecario,41641.000000
2018-09-30,INTERBANK,medianas_empresas,3393.000000
2018-09-30,INTERBANK,microempresas,601.000000
2018-09-30,INTERBANK,pequenas_empresas,9968.000000
2018-09-30,MIBANCO,consumo,172642.000000
2018-09-30,MIBANCO,hipotecario,6136.000000
2018-09-30,MIBANCO,medianas_empresas,1803.000000
2018-09-30,MIBANCO,microempresas,619083.000000
2018-09-30,MIBANCO,pequenas_empresas,162111.000000
2018-09-30,PICHINCHA,consumo,330255.000000
2018-09-30,PICHINCHA,corporativo,81.000000
2018-09-30,PICHINCHA,grandes_empresas,446.000000
2018-09-30,PICHINCHA,hipotecario,10349.000000
2018-09-30,PICHINCHA,medianas_empresas,1773.000000
2018-09-30,PICHINCHA,microempresas,24434.000000
2018-09-30,PICHINCHA,pequenas_empresas,13614.000000
2018-09-30,RIPLEY,consumo,469345.000000
2018-09-30,SANTANDER,consumo,28.000000
2018-09-30,SANTANDER,corporativo,100.000000
2018-09-30,SANTANDER,grandes_empresas,273.000000
2018-09-30,SANTANDER,medianas_empresas,95.000000
2018-09-30,SANTANDER,pequenas_empresas,3.000000
2018-09-30,SCOTIABANK,consumo,423151.000000
2018-09-30,SCOTIABANK,corporativo,267.000000
2018-09-30,SCOTIABANK,grandes_empresas,1148.000000
2018-09-30,SCOTIABANK,hipotecario,31630.000000
2018-09-30,SCOTIABANK,medianas_empresas,11038.000000
2018-09-30,SCOTIABANK,microempresas,3001.000000
2018-09-30,SCOTIABANK,pequenas_empresas,32055.000000
2018-10-31,ALFIN,consumo,221238.000000
2018-10-31,BANCOM,consumo,52530.000000
2018-10-31,BANCOM,corporativo,13.000000
2018-10-31,BANCOM,grandes_empresas,51.000000
2018-10-31,BANCOM,hipotecario,662.000000
2018-10-31,BANCOM,medianas_empresas,74.000000
2018-10-31,BANCOM,microempresas,11.000000
2018-10-31,BANCOM,pequenas_empresas,12.000000
2018-10-31,BBVA,consumo,442727.000000
2018-10-31,BBVA,corporativo,286.000000
2018-10-31,BBVA,grandes_empresas,1743.000000
2018-10-31,BBVA,hipotecario,50391.000000
2018-10-31,BBVA,medianas_empresas,14100.000000
2018-10-31,BBVA,microempresas,3148.000000
2018-10-31,BBVA,pequenas_empresas,16714.000000
2018-10-31,BCP,consumo,746049.000000
2018-10-31,BCP,corporativo,566.000000
2018-10-31,BCP,grandes_empresas,2013.000000
2018-10-31,BCP,hipotecario,65750.000000
2018-10-31,BCP,medianas_empresas,20073.000000
2018-10-31,BCP,microempresas,28240.000000
2018-10-31,BCP,pequenas_empresas,52108.000000
2018-10-31,BIF,consumo,97510.000000
2018-10-31,BIF,corporativo,110.000000
2018-10-31,BIF,grandes_empresas,610.000000
2018-10-31,BIF,hipotecario,11995.000000
2018-10-31,BIF,medianas_empresas,2433.000000
2018-10-31,BIF,microempresas,2772.000000
2018-10-31,BIF,pequenas_empresas,1210.000000
2018-10-31,CENCOSUD,consumo,425678.000000
2018-10-31,CITIBANK,corporativo,39.000000
2018-10-31,CITIBANK,grandes_empresas,66.000000
2018-10-31,CITIBANK,medianas_empresas,18.000000
2018-10-31,CITIBANK,microempresas,8.000000
2018-10-31,CITIBANK,pequenas_empresas,9.000000
2018-10-31,FALABELLA,consumo,1059035.000000
2018-10-31,FALABELLA,grandes_empresas,1.000000
2018-10-31,FALABELLA,hipotecario,75.000000
2018-10-31,GNB,consumo,43818.000000
2018-10-31,GNB,corporativo,34.000000
2018-10-31,GNB,grandes_empresas,177.000000
2018-10-31,GNB,hipotecario,6961.000000
2018-10-31,GNB,medianas_empresas,525.000000
2018-10-31,GNB,microempresas,24.000000
2018-10-31,GNB,pequenas_empresas,507.000000
2018-10-31,ICBC,corporativo,18.000000
2018-10-31,ICBC,grandes_empresas,4.000000
2018-10-31,ICBC,medianas_empresas,2.000000
2018-10-31,INTERBANK,consumo,931938.000000
2018-10-31,INTERBANK,corporativo,160.000000
2018-10-31,INTERBANK,grandes_empresas,738.000000
2018-10-31,INTERBANK,hipotecario,41752.000000
2018-10-31,INTERBANK,medianas_empresas,3409.000000
2018-10-31,INTERBANK,microempresas,567.000000
2018-10-31,INTERBANK,pequenas_empresas,10046.000000
2018-10-31,MIBANCO,consumo,170750.000000
2018-10-31,MIBANCO,hipotecario,6164.000000
2018-10-31,MIBANCO,medianas_empresas,1839.000000
2018-10-31,MIBANCO,microempresas,617775.000000
2018-10-31,MIBANCO,pequenas_empresas,163697.000000
2018-10-31,PICHINCHA,consumo,328986.000000
2018-10-31,PICHINCHA,corporativo,43.000000
2018-10-31,PICHINCHA,grandes_empresas,433.000000
2018-10-31,PICHINCHA,hipotecario,10404.000000
2018-10-31,PICHINCHA,medianas_empresas,1811.000000
2018-10-31,PICHINCHA,microempresas,25116.000000
2018-10-31,PICHINCHA,pequenas_empresas,13538.000000
2018-10-31,RIPLEY,consumo,466217.000000
2018-10-31,SANTANDER,consumo,31.000000
2018-10-31,SANTANDER,corporativo,108.000000
2018-10-31,SANTANDER,grandes_empresas,280.000000
2018-10-31,SANTANDER,medianas_empresas,93.000000
2018-10-31,SANTANDER,pequenas_empresas,5.000000
2018-10-31,SCOTIABANK,consumo,427784.000000
2018-10-31,SCOTIABANK,corporativo,272.000000
2018-10-31,SCOTIABANK,grandes_empresas,1146.000000
2018-10-31,SCOTIABANK,hipotecario,31782.000000
2018-10-31,SCOTIABANK,medianas_empresas,11073.000000
2018-10-31,SCOTIABANK,microempresas,3045.000000
2018-10-31,SCOTIABANK,pequenas_empresas,31752.000000
2018-11-30,ALFIN,consumo,220547.000000
2018-11-30,BANCOM,consumo,51988.000000
2018-11-30,BANCOM,corporativo,13.000000
2018-11-30,BANCOM,grandes_empresas,55.000000
2018-11-30,BANCOM,hipotecario,709.000000
2018-11-30,BANCOM,medianas_empresas,73.000000
2018-11-30,BANCOM,microempresas,11.000000
2018-11-30,BANCOM,pequenas_empresas,12.000000
2018-11-30,BBVA,consumo,449693.000000
2018-11-30,BBVA,corporativo,283.000000
2018-11-30,BBVA,grandes_empresas,1754.000000
2018-11-30,BBVA,hipotecario,50428.000000
2018-11-30,BBVA,medianas_empresas,14319.000000
2018-11-30,BBVA,microempresas,3256.000000
2018-11-30,BBVA,pequenas_empresas,16978.000000
2018-11-30,BCP,consumo,748808.000000
2018-11-30,BCP,corporativo,560.000000
2018-11-30,BCP,grandes_empresas,2017.000000
2018-11-30,BCP,hipotecario,66139.000000
2018-11-30,BCP,medianas_empresas,20340.000000
2018-11-30,BCP,microempresas,28959.000000
2018-11-30,BCP,pequenas_empresas,52136.000000
2018-11-30,BIF,consumo,97995.000000
2018-11-30,BIF,corporativo,114.000000
2018-11-30,BIF,grandes_empresas,606.000000
2018-11-30,BIF,hipotecario,12090.000000
2018-11-30,BIF,medianas_empresas,2416.000000
2018-11-30,BIF,microempresas,2758.000000
2018-11-30,BIF,pequenas_empresas,1192.000000
2018-11-30,CENCOSUD,consumo,431222.000000
2018-11-30,CITIBANK,corporativo,39.000000
2018-11-30,CITIBANK,grandes_empresas,66.000000
2018-11-30,CITIBANK,medianas_empresas,17.000000
2018-11-30,CITIBANK,microempresas,9.000000
2018-11-30,CITIBANK,pequenas_empresas,9.000000
2018-11-30,FALABELLA,consumo,1024166.000000
2018-11-30,FALABELLA,grandes_empresas,1.000000
2018-11-30,FALABELLA,hipotecario,73.000000
2018-11-30,FALABELLA,medianas_empresas,1.000000
2018-11-30,GNB,consumo,44299.000000
2018-11-30,GNB,corporativo,34.000000
2018-11-30,GNB,grandes_empresas,173.000000
2018-11-30,GNB,hipotecario,7078.000000
2018-11-30,GNB,medianas_empresas,498.000000
2018-11-30,GNB,microempresas,23.000000
2018-11-30,GNB,pequenas_empresas,460.000000
2018-11-30,ICBC,corporativo,21.000000
2018-11-30,ICBC,grandes_empresas,3.000000
2018-11-30,ICBC,medianas_empresas,3.000000
2018-11-30,INTERBANK,consumo,934765.000000
2018-11-30,INTERBANK,corporativo,164.000000
2018-11-30,INTERBANK,grandes_empresas,750.000000
2018-11-30,INTERBANK,hipotecario,41902.000000
2018-11-30,INTERBANK,medianas_empresas,3447.000000
2018-11-30,INTERBANK,microempresas,596.000000
2018-11-30,INTERBANK,pequenas_empresas,10021.000000
2018-11-30,MIBANCO,consumo,169473.000000
2018-11-30,MIBANCO,hipotecario,6221.000000
2018-11-30,MIBANCO,medianas_empresas,1884.000000
2018-11-30,MIBANCO,microempresas,617867.000000
2018-11-30,MIBANCO,pequenas_empresas,164789.000000
2018-11-30,PICHINCHA,consumo,329908.000000
2018-11-30,PICHINCHA,corporativo,44.000000
2018-11-30,PICHINCHA,grandes_empresas,444.000000
2018-11-30,PICHINCHA,hipotecario,10487.000000
2018-11-30,PICHINCHA,medianas_empresas,1825.000000
2018-11-30,PICHINCHA,microempresas,25343.000000
2018-11-30,PICHINCHA,pequenas_empresas,13527.000000
2018-11-30,RIPLEY,consumo,478596.000000
2018-11-30,SANTANDER,consumo,33.000000
2018-11-30,SANTANDER,corporativo,104.000000
2018-11-30,SANTANDER,grandes_empresas,285.000000
2018-11-30,SANTANDER,medianas_empresas,87.000000
2018-11-30,SANTANDER,pequenas_empresas,5.000000
2018-11-30,SCOTIABANK,consumo,432714.000000
2018-11-30,SCOTIABANK,corporativo,275.000000
2018-11-30,SCOTIABANK,grandes_empresas,1150.000000
2018-11-30,SCOTIABANK,hipotecario,31852.000000
2018-11-30,SCOTIABANK,medianas_empresas,11094.000000
2018-11-30,SCOTIABANK,microempresas,3124.000000
2018-11-30,SCOTIABANK,pequenas_empresas,31539.000000
2018-12-31,ALFIN,consumo,221388.000000
2018-12-31,BANCOM,consumo,51155.000000
2018-12-31,BANCOM,corporativo,11.000000
2018-12-31,BANCOM,grandes_empresas,55.000000
2018-12-31,BANCOM,hipotecario,740.000000
2018-12-31,BANCOM,medianas_empresas,75.000000
2018-12-31,BANCOM,microempresas,11.000000
2018-12-31,BANCOM,pequenas_empresas,12.000000
2018-12-31,BBVA,consumo,449506.000000
2018-12-31,BBVA,corporativo,271.000000
2018-12-31,BBVA,grandes_empresas,1755.000000
2018-12-31,BBVA,hipotecario,50397.000000
2018-12-31,BBVA,medianas_empresas,14435.000000
2018-12-31,BBVA,microempresas,3090.000000
2018-12-31,BBVA,pequenas_empresas,16706.000000
2018-12-31,BCP,consumo,742908.000000
2018-12-31,BCP,corporativo,540.000000
2018-12-31,BCP,grandes_empresas,2015.000000
2018-12-31,BCP,hipotecario,66501.000000
2018-12-31,BCP,medianas_empresas,20511.000000
2018-12-31,BCP,microempresas,29352.000000
2018-12-31,BCP,pequenas_empresas,51833.000000
2018-12-31,BIF,consumo,98020.000000
2018-12-31,BIF,corporativo,117.000000
2018-12-31,BIF,grandes_empresas,616.000000
2018-12-31,BIF,hipotecario,12159.000000
2018-12-31,BIF,medianas_empresas,2414.000000
2018-12-31,BIF,microempresas,2748.000000
2018-12-31,BIF,pequenas_empresas,1182.000000
2018-12-31,CENCOSUD,consumo,435400.000000
2018-12-31,CITIBANK,corporativo,40.000000
2018-12-31,CITIBANK,grandes_empresas,65.000000
2018-12-31,CITIBANK,medianas_empresas,18.000000
2018-12-31,CITIBANK,microempresas,10.000000
2018-12-31,CITIBANK,pequenas_empresas,9.000000
2018-12-31,FALABELLA,consumo,1044438.000000
2018-12-31,FALABELLA,grandes_empresas,1.000000
2018-12-31,FALABELLA,hipotecario,78.000000
2018-12-31,FALABELLA,medianas_empresas,1.000000
2018-12-31,GNB,consumo,44461.000000
2018-12-31,GNB,corporativo,33.000000
2018-12-31,GNB,grandes_empresas,172.000000
2018-12-31,GNB,hipotecario,7033.000000
2018-12-31,GNB,medianas_empresas,492.000000
2018-12-31,GNB,microempresas,27.000000
2018-12-31,GNB,pequenas_empresas,434.000000
2018-12-31,ICBC,corporativo,24.000000
2018-12-31,ICBC,grandes_empresas,2.000000
2018-12-31,ICBC,medianas_empresas,4.000000
2018-12-31,INTERBANK,consumo,939701.000000
2018-12-31,INTERBANK,corporativo,164.000000
2018-12-31,INTERBANK,grandes_empresas,744.000000
2018-12-31,INTERBANK,hipotecario,42069.000000
2018-12-31,INTERBANK,medianas_empresas,3453.000000
2018-12-31,INTERBANK,microempresas,680.000000
2018-12-31,INTERBANK,pequenas_empresas,9995.000000
2018-12-31,MIBANCO,consumo,166989.000000
2018-12-31,MIBANCO,hipotecario,6238.000000
2018-12-31,MIBANCO,medianas_empresas,1878.000000
2018-12-31,MIBANCO,microempresas,613540.000000
2018-12-31,MIBANCO,pequenas_empresas,164967.000000
2018-12-31,PICHINCHA,consumo,332256.000000
2018-12-31,PICHINCHA,corporativo,44.000000
2018-12-31,PICHINCHA,grandes_empresas,446.000000
2018-12-31,PICHINCHA,hipotecario,10532.000000
2018-12-31,PICHINCHA,medianas_empresas,1818.000000
2018-12-31,PICHINCHA,microempresas,25563.000000
2018-12-31,PICHINCHA,pequenas_empresas,13366.000000
2018-12-31,RIPLEY,consumo,503630.000000
2018-12-31,SANTANDER,consumo,33.000000
2018-12-31,SANTANDER,corporativo,104.000000
2018-12-31,SANTANDER,grandes_empresas,289.000000
2018-12-31,SANTANDER,medianas_empresas,93.000000
2018-12-31,SANTANDER,pequenas_empresas,6.000000
2018-12-31,SCOTIABANK,consumo,434714.000000
2018-12-31,SCOTIABANK,corporativo,272.000000
2018-12-31,SCOTIABANK,grandes_empresas,1146.000000
2018-12-31,SCOTIABANK,hipotecario,31825.000000
2018-12-31,SCOTIABANK,medianas_empresas,11077.000000
2018-12-31,SCOTIABANK,microempresas,3123.000000
2018-12-31,SCOTIABANK,pequenas_empresas,31059.000000
2019-01-31,ALFIN,consumo,219683.000000
