fecha,entidad_id,tipo_credito,atrasados,refinanciados_reestructurados,vigentes,directos
2018-08-31,BIF,medianas_empresas,200973.131000,102314.139000,1772133.668000,2075420.938000
2018-08-31,BIF,microempresas,1429.765000,0.211000,19957.317000,21387.293000
2018-08-31,BIF,pequenas_empresas,15088.288000,2454.384000,41103.546000,58646.218000
2018-08-31,CENCOSUD,consumo,44552.063250,3812.046930,671631.543380,719995.653560
2018-08-31,CITIBANK,corporativo,0.000000,5456.117000,1390077.065000,1395533.182000
2018-08-31,CITIBANK,grandes_empresas,0.000000,0.000000,1199430.404000,1199430.404000
2018-08-31,CITIBANK,medianas_empresas,0.000000,0.000000,123197.655000,123197.655000
2018-08-31,CITIBANK,microempresas,0.000000,0.000000,3349.112000,3349.112000
2018-08-31,CITIBANK,pequenas_empresas,0.000000,0.000000,5552.968000,5552.968000
2018-08-31,FALABELLA,consumo,244593.993570,105927.659870,2792847.386360,3143369.039800
2018-08-31,FALABELLA,grandes_empresas,0.000000,0.000000,1.301000,1.301000
2018-08-31,FALABELLA,hipotecario,202.843000,24.135000,3188.024000,3415.002000
2018-08-31,GNB,consumo,12922.404780,5780.708640,1042818.868110,1061521.981530
2018-08-31,GNB,corporativo,1444.057000,456.973000,372781.495000,374682.525000
2018-08-31,GNB,grandes_empresas,15220.030000,32068.636000,494646.392000,541935.058000
2018-08-31,GNB,hipotecario,32061.378000,4125.619000,1102588.594000,1138775.591000
2018-08-31,GNB,medianas_empresas,57393.045000,97149.577000,424114.201000,578656.823000
2018-08-31,GNB,microempresas,9.610000,0.000000,4238.025000,4247.635000
2018-08-31,GNB,pequenas_empresas,1878.944000,214.122000,36539.909000,38632.975000
2018-08-31,ICBC,corporativo,0.000000,0.000000,284915.201000,284915.201000
2018-08-31,ICBC,grandes_empresas,0.000000,0.000000,30295.181000,30295.181000
2018-08-31,ICBC,medianas_empresas,0.000000,0.000000,29708.480000,29708.480000
2018-08-31,INTERBANK,consumo,315320.514570,153992.519170,9780417.615760,10249730.649500
2018-08-31,INTERBANK,corporativo,6.033000,0.000000,5876514.622000,5876520.655000
2018-08-31,INTERBANK,grandes_empresas,85918.556000,9790.698000,4275589.500000,4371298.754000
2018-08-31,INTERBANK,hipotecario,241159.020000,22854.169000,5857925.916000,6121939.105000
2018-08-31,INTERBANK,medianas_empresas,117091.007000,18260.277000,2873337.096000,3008688.380000
2018-08-31,INTERBANK,microempresas,847.888000,120.326000,15200.738000,16168.952000
2018-08-31,INTERBANK,pequenas_empresas,56449.928000,15456.515000,634711.249000,706617.692000
2018-08-31,MIBANCO,consumo,16352.865540,6421.296940,550196.533040,572970.695520
2018-08-31,MIBANCO,hipotecario,17426.688000,2893.216000,471131.934000,491451.838000
2018-08-31,MIBANCO,medianas_empresas,22213.568000,2512.510000,190577.704000,215303.782000
2018-08-31,MIBANCO,microempresas,115914.540000,14909.541000,2683038.190000,2813862.271000
2018-08-31,MIBANCO,pequenas_empresas,356388.480000,97912.657000,5129948.055000,5584249.192000
2018-08-31,PICHINCHA,consumo,58183.066000,24042.496380,2096307.610680,2178533.173060
2018-08-31,PICHINCHA,corporativo,0.000000,33297.011000,372420.259000,405717.270000
2018-08-31,PICHINCHA,grandes_empresas,22470.201000,46043.433000,1359144.107000,1427657.741000
2018-08-31,PICHINCHA,hipotecario,26423.664000,4310.427000,980970.773000,1011704.864000
2018-08-31,PICHINCHA,medianas_empresas,120426.174000,139725.240000,1097726.098000,1357877.512000
2018-08-31,PICHINCHA,microempresas,6846.945000,311.549000,163535.234000,170693.728000
2018-08-31,PICHINCHA,pequenas_empresas,29543.386000,6565.200000,442866.704000,478975.290000
2018-08-31,RIPLEY,consumo,59031.600920,8767.662670,1717418.318860,1785217.582450
2018-08-31,SANTANDER,consumo,0.000000,0.000000,1737.651590,1737.651590
2018-08-31,SANTANDER,corporativo,46.150000,0.000000,1614616.715000,1614662.865000
2018-08-31,SANTANDER,grandes_empresas,14126.678000,23450.141000,1407635.954000,1445212.773000
2018-08-31,SANTANDER,medianas_empresas,18244.194000,146.158000,382084.176000,400474.528000
2018-08-31,SANTANDER,pequenas_empresas,221.629000,0.000000,340.955000,562.584000
2018-08-31,SCOTIABANK,consumo,309750.905760,138518.221710,7527915.987040,7976185.114510
2018-08-31,SCOTIABANK,corporativo,5235.582000,0.000000,15267318.478000,15272554.060000
2018-08-31,SCOTIABANK,grandes_empresas,120637.092000,152483.214000,6207238.517000,6480358.823000
2018-08-31,SCOTIABANK,hipotecario,259486.436000,98339.284000,6260695.229000,6618520.949000
2018-08-31,SCOTIABANK,medianas_empresas,525919.586000,98755.898000,5772938.406000,6397613.890000
2018-08-31,SCOTIABANK,microempresas,4720.333000,2566.661000,74830.662000,82117.656000
2018-08-31,SCOTIABANK,pequenas_empresas,326220.957000,80314.339000,1854106.361000,2260641.657000
2018-09-30,ALFIN,consumo,32816.801810,0.000000,311547.613950,344364.415760
2018-09-30,BANCOM,consumo,18843.126660,6654.027750,1119223.307200,1144720.461610
2018-09-30,BANCOM,corporativo,0.116000,0.000000,91612.107000,91612.223000
2018-09-30,BANCOM,grandes_empresas,0.013000,0.000000,138066.589000,138066.602000
2018-09-30,BANCOM,hipotecario,955.781000,0.000000,44783.133000,45738.914000
2018-09-30,BANCOM,medianas_empresas,27497.056000,1585.465000,17008.858000,46091.379000
2018-09-30,BANCOM,microempresas,4.988000,3.984000,51.841000,60.813000
2018-09-30,BANCOM,pequenas_empresas,356.328000,63.128000,2211.889000,2631.345000
2018-09-30,BBVA,consumo,126845.027180,55612.379150,5391368.716030,5573826.122360
2018-09-30,BBVA,corporativo,140.352000,0.000000,13493425.985000,13493566.337000
2018-09-30,BBVA,grandes_empresas,216268.771000,183774.375000,8914900.898000,9314944.044000
2018-09-30,BBVA,hipotecario,242692.258000,199129.135000,12146388.615000,12588210.008000
2018-09-30,BBVA,medianas_empresas,969152.141000,561462.876000,10018841.025000,11549456.042000
2018-09-30,BBVA,microempresas,1339.425000,104.708000,86652.522000,88096.655000
2018-09-30,BBVA,pequenas_empresas,93032.196000,44616.485000,1249614.848000,1387263.529000
2018-09-30,BCP,consumo,351699.305850,205281.892660,10974041.693000,11531022.891510
2018-09-30,BCP,corporativo,13707.504000,224758.623000,26096858.759000,26335324.886000
2018-09-30,BCP,grandes_empresas,69040.213000,127875.840000,14228217.815000,14425133.868000
2018-09-30,BCP,hipotecario,434317.120000,65621.441000,13746944.532000,14246883.093000
2018-09-30,BCP,medianas_empresas,1119079.492000,286079.215000,13620960.213000,15026118.920000
2018-09-30,BCP,microempresas,10017.936000,1195.316000,285117.084000,296330.336000
2018-09-30,BCP,pequenas_empresas,511877.531000,120668.578000,3775227.679000,4407773.788000
2018-09-30,BIF,consumo,31107.988520,6601.362680,1381002.118230,1418711.469430
2018-09-30,BIF,corporativo,5032.765000,0.000000,2194814.997000,2199847.762000
2018-09-30,BIF,grandes_empresas,27729.309000,53395.577000,2504637.395000,2585762.281000
2018-09-30,BIF,hipotecario,24036.335000,7475.466000,1639571.685000,1671083.486000
2018-09-30,BIF,medianas_empresas,203032.884000,100140.642000,1765291.158000,2068464.684000
2018-09-30,BIF,microempresas,1534.328000,0.000000,4287.782000,5822.110000
2018-09-30,BIF,pequenas_empresas,14874.400000,2204.037000,40441.554000,57519.991000
2018-09-30,CENCOSUD,consumo,43934.272500,3844.050260,684695.345860,732473.668620
2018-09-30,CITIBANK,corporativo,0.000000,5462.738000,1297291.276000,1302754.014000
2018-09-30,CITIBANK,grandes_empresas,0.000000,0.000000,1049603.047000,1049603.047000
2018-09-30,CITIBANK,medianas_empresas,0.000000,0.000000,134625.905000,134625.905000
2018-09-30,CITIBANK,microempresas,0.000000,0.000000,83.931000,83.931000
2018-09-30,CITIBANK,pequenas_empresas,0.000000,0.000000,5636.897000,5636.897000
2018-09-30,FALABELLA,consumo,107839.056410,106020.682690,2772300.030780,2986159.769880
2018-09-30,FALABELLA,grandes_empresas,0.000000,0.000000,2.358000,2.358000
2018-09-30,FALABELLA,hipotecario,210.627000,22.383000,3137.818000,3370.828000
2018-09-30,GNB,consumo,14544.163110,5657.323300,1070529.788410,1090731.274820
2018-09-30,GNB,corporativo,1444.057000,456.973000,416856.619000,418757.649000
2018-09-30,GNB,grandes_empresas,14657.196000,32016.685000,513658.290000,560332.171000
2018-09-30,GNB,hipotecario,34517.233000,4238.198000,1079379.015000,1118134.446000
2018-09-30,GNB,medianas_empresas,56124.297000,125679.471000,392820.901000,574624.669000
2018-09-30,GNB,microempresas,15.681000,0.000000,4129.599000,4145.280000
2018-09-30,GNB,pequenas_empresas,2066.922000,204.247000,35084.595000,37355.764000
2018-09-30,ICBC,corporativo,0.000000,0.000000,298339.952000,298339.952000
2018-09-30,ICBC,grandes_empresas,0.000000,0.000000,32228.143000,32228.143000
2018-09-30,ICBC,medianas_empresas,0.000000,0.000000,29320.798000,29320.798000
2018-09-30,INTERBANK,consumo,317821.386470,147602.965350,9914174.692640,10379599.044460
2018-09-30,INTERBANK,corporativo,255.361000,0.000000,6345749.357000,6346004.718000
2018-09-30,INTERBANK,grandes_empresas,90344.651000,9186.410000,4187241.702000,4286772.763000
2018-09-30,INTERBANK,hipotecario,232333.244000,23382.808000,5949929.459000,6205645.511000
2018-09-30,INTERBANK,medianas_empresas,113985.162000,18711.374000,3100228.461000,3232924.997000
2018-09-30,INTERBANK,microempresas,834.087000,142.304000,15379.274000,16355.665000
2018-09-30,INTERBANK,pequenas_empresas,59606.521000,16487.991000,625942.970000,702037.482000
2018-09-30,MIBANCO,consumo,15460.808310,6478.412740,546285.805070,568225.026120
2018-09-30,MIBANCO,hipotecario,17327.743000,2863.582000,473949.359000,494140.684000
2018-09-30,MIBANCO,medianas_empresas,24888.000000,2763.298000,205165.618000,232816.916000
2018-09-30,MIBANCO,microempresas,101631.798000,14428.644000,2652639.156000,2768699.598000
2018-09-30,MIBANCO,pequenas_empresas,374019.443000,95934.968000,5157611.800000,5627566.211000
2018-09-30,PICHINCHA,consumo,53354.478740,24046.680180,2113745.597310,2191146.756230
2018-09-30,PICHINCHA,corporativo,2.950000,33128.716000,408462.483000,441594.149000
2018-09-30,PICHINCHA,grandes_empresas,26061.321000,43038.847000,1345634.214000,1414734.382000
2018-09-30,PICHINCHA,hipotecario,26700.815000,4315.950000,983507.701000,1014524.466000
2018-09-30,PICHINCHA,medianas_empresas,105843.529000,149193.637000,1107277.506000,1362314.672000
2018-09-30,PICHINCHA,microempresas,7302.285000,632.644000,170724.367000,178659.296000
2018-09-30,PICHINCHA,pequenas_empresas,27864.038000,7494.987000,443645.757000,479004.782000
2018-09-30,RIPLEY,consumo,57548.826370,8210.536470,1724678.917040,1790438.279880
2018-09-30,SANTANDER,consumo,0.000000,0.000000,2093.481470,2093.481470
2018-09-30,SANTANDER,corporativo,46.525000,17578.658000,1602490.103000,1620115.286000
2018-09-30,SANTANDER,grandes_empresas,14889.216000,22782.713000,1448279.895000,1485951.824000
2018-09-30,SANTANDER,medianas_empresas,10708.034000,107.789000,503689.235000,514505.058000
2018-09-30,SANTANDER,pequenas_empresas,4.907000,0.000000,335.955000,340.862000
2018-09-30,SCOTIABANK,consumo,285213.571050,141024.543200,7613948.910140,8040187.024390
2018-09-30,SCOTIABANK,corporativo,5182.178000,0.000000,15530464.948000,15535647.126000
2018-09-30,SCOTIABANK,grandes_empresas,112835.479000,163443.871000,6164308.982000,6440588.332000
2018-09-30,SCOTIABANK,hipotecario,263839.454000,98799.513000,6329912.162000,6692551.129000
2018-09-30,SCOTIABANK,medianas_empresas,531228.656000,104132.149000,5838177.902000,6473538.707000
2018-09-30,SCOTIABANK,microempresas,4409.253000,2675.201000,65640.961000,72725.415000
2018-09-30,SCOTIABANK,pequenas_empresas,317353.320000,81634.567000,1855676.792000,2254664.679000
2018-10-31,ALFIN,consumo,33588.924240,0.000000,311353.955470,344942.879710
2018-10-31,BANCOM,consumo,20539.672330,7817.992160,1124355.928090,1152713.592580
2018-10-31,BANCOM,corporativo,0.116000,0.000000,85153.051000,85153.167000
2018-10-31,BANCOM,grandes_empresas,0.000000,0.000000,148549.709000,148549.709000
2018-10-31,BANCOM,hipotecario,961.479000,0.000000,46880.838000,47842.317000
2018-10-31,BANCOM,medianas_empresas,25760.034000,1630.068000,16904.955000,44295.057000
2018-10-31,BANCOM,microempresas,3.461000,3.271000,10.560000,17.292000
2018-10-31,BANCOM,pequenas_empresas,344.469000,55.930000,2650.065000,3050.464000
2018-10-31,BBVA,consumo,154749.328110,54795.582760,5467578.796650,5677123.707520
2018-10-31,BBVA,corporativo,143.046000,0.000000,13404135.099000,13404278.145000
2018-10-31,BBVA,grandes_empresas,199563.257000,198182.082000,9188257.372000,9586002.711000
2018-10-31,BBVA,hipotecario,261295.270000,205273.855000,12209583.003000,12676152.128000
2018-10-31,BBVA,medianas_empresas,1010709.730000,552270.975000,10127738.671000,11690719.376000
2018-10-31,BBVA,microempresas,1430.818000,458.468000,80504.147000,82393.433000
2018-10-31,BBVA,pequenas_empresas,96058.593000,44190.148000,1275786.002000,1416034.743000
2018-10-31,BCP,consumo,351233.000170,209511.050300,11192753.283110,11753497.333580
2018-10-31,BCP,corporativo,16.088000,225545.123000,27092983.078000,27318544.289000
2018-10-31,BCP,grandes_empresas,58354.280000,96227.287000,14341064.089000,14495645.656000
2018-10-31,BCP,hipotecario,450215.913000,64724.153000,13905046.056000,14419986.122000
2018-10-31,BCP,medianas_empresas,1148686.583000,307829.408000,13845730.768000,15302246.759000
2018-10-31,BCP,microempresas,9880.538000,1223.349000,287135.519000,298239.406000
2018-10-31,BCP,pequenas_empresas,512522.625000,122294.619000,3771884.237000,4406701.481000
2018-10-31,BIF,consumo,31745.885920,6411.536580,1400633.673010,1438791.095510
2018-10-31,BIF,corporativo,5081.400000,0.000000,2202382.571000,2207463.971000
2018-10-31,BIF,grandes_empresas,29522.817000,70216.461000,2444844.870000,2544584.148000
2018-10-31,BIF,hipotecario,24919.512000,7279.123000,1656667.648000,1688866.283000
2018-10-31,BIF,medianas_empresas,209720.211000,97143.978000,1771737.482000,2078601.671000
2018-10-31,BIF,microempresas,1554.923000,0.000000,15149.903000,16704.826000
2018-10-31,BIF,pequenas_empresas,15172.664000,2243.342000,41266.645000,58682.651000
2018-10-31,CENCOSUD,consumo,43077.535680,3833.072850,708503.436090,755414.044620
2018-10-31,CITIBANK,corporativo,0.000000,5570.338000,1394796.624000,1400366.962000
2018-10-31,CITIBANK,grandes_empresas,0.000000,0.000000,1088819.586000,1088819.586000
2018-10-31,CITIBANK,medianas_empresas,0.000000,0.000000,135212.839000,135212.839000
2018-10-31,CITIBANK,microempresas,0.000000,0.000000,112.365000,112.365000
2018-10-31,CITIBANK,pequenas_empresas,0.000000,0.000000,3978.781000,3978.781000
2018-10-31,FALABELLA,consumo,93381.341560,102970.657070,2769949.684110,2966301.682740
2018-10-31,FALABELLA,grandes_empresas,0.000000,0.000000,2.047000,2.047000
2018-10-31,FALABELLA,hipotecario,30.259000,20.593000,3157.433000,3208.285000
2018-10-31,GNB,consumo,15048.641630,5448.070890,1095693.860250,1116190.572770
2018-10-31,GNB,corporativo,1444.057000,306.921000,447731.298000,449482.276000
2018-10-31,GNB,grandes_empresas,13813.923000,32971.667000,495296.038000,542081.628000
2018-10-31,GNB,hipotecario,34450.704000,4227.787000,1081398.851000,1120077.342000
2018-10-31,GNB,medianas_empresas,63429.040000,122055.655000,362904.864000,548389.559000
2018-10-31,GNB,microempresas,36.435000,0.000000,4069.613000,4106.048000
2018-10-31,GNB,pequenas_empresas,1546.802000,198.290000,35682.222000,37427.314000
2018-10-31,ICBC,corporativo,0.000000,0.000000,291613.471000,291613.471000
2018-10-31,ICBC,grandes_empresas,0.000000,0.000000,38697.500000,38697.500000
2018-10-31,ICBC,medianas_empresas,0.000000,0.000000,6209.102000,6209.102000
2018-10-31,INTERBANK,consumo,323099.628210,145401.487880,10108257.064520,10576758.180610
2018-10-31,INTERBANK,corporativo,248.066000,0.000000,6432200.704000,6432448.770000
2018-10-31,INTERBANK,grandes_empresas,93071.486000,9126.137000,4139071.995000,4241269.618000
2018-10-31,INTERBANK,hipotecario,247970.205000,22945.124000,5996303.713000,6267219.042000
2018-10-31,INTERBANK,medianas_empresas,118459.997000,19271.656000,3141435.792000,3279167.445000
2018-10-31,INTERBANK,microempresas,895.438000,118.247000,13753.565000,14767.250000
2018-10-31,INTERBANK,pequenas_empresas,56693.458000,18955.369000,637599.363000,713248.190000
2018-10-31,MIBANCO,consumo,15547.346100,6489.926110,542031.119850,564068.392060
2018-10-31,MIBANCO,hipotecario,17807.743000,3164.335000,475867.627000,496839.705000
2018-10-31,MIBANCO,medianas_empresas,23244.908000,3163.492000,215556.128000,241964.528000
2018-10-31,MIBANCO,microempresas,101075.056000,14439.186000,2647641.400000,2763155.642000
2018-10-31,MIBANCO,pequenas_empresas,375270.368000,99090.998000,5255061.898000,5729423.264000
2018-10-31,PICHINCHA,consumo,51090.526870,24293.755090,2128679.711340,2204063.993300
2018-10-31,PICHINCHA,corporativo,0.000000,32921.360000,408551.493000,441472.853000
2018-10-31,PICHINCHA,grandes_empresas,24745.243000,69466.244000,1305962.495000,1400173.982000
2018-10-31,PICHINCHA,hipotecario,27586.102000,4136.737000,987989.987000,1019712.826000
2018-10-31,PICHINCHA,medianas_empresas,122215.561000,142288.880000,1215698.801000,1480203.242000
2018-10-31,PICHINCHA,microempresas,7661.228000,840.822000,177325.385000,185827.435000
2018-10-31,PICHINCHA,pequenas_empresas,27053.255000,8484.847000,448323.648000,483861.750000
2018-10-31,RIPLEY,consumo,56578.329660,7765.654700,1740795.151680,1805139.136040
2018-10-31,SANTANDER,consumo,0.000000,0.000000,2505.716700,2505.716700
2018-10-31,SANTANDER,corporativo,46.525000,17578.658000,1754136.162000,1771761.345000
2018-10-31,SANTANDER,grandes_empresas,13902.106000,22330.445000,1573767.082000,1609999.633000
2018-10-31,SANTANDER,medianas_empresas,9950.748000,90.456000,501676.716000,511717.920000
2018-10-31,SANTANDER,pequenas_empresas,9.853000,0.000000,2219.968000,2229.821000
2018-10-31,SCOTIABANK,consumo,304525.118240,141284.545250,7706325.701510,8152135.365000
2018-10-31,SCOTIABANK,corporativo,5146.834000,0.000000,15653010.392000,15658157.226000
2018-10-31,SCOTIABANK,grandes_empresas,118330.398000,164010.620000,6255543.180000,6537884.198000
2018-10-31,SCOTIABANK,hipotecario,279811.903000,101329.702000,6426929.475000,6808071.080000
2018-10-31,SCOTIABANK,medianas_empresas,537265.082000,100412.614000,5712853.915000,6350531.611000
2018-10-31,SCOTIABANK,microempresas,4252.815000,2538.273000,64905.479000,71696.567000
2018-10-31,SCOTIABANK,pequenas_empresas,322391.795000,79778.080000,1817616.724000,2219786.599000
2018-11-30,ALFIN,consumo,32708.288420,0.000000,314730.477060,347438.765480
2018-11-30,BANCOM,consumo,23300.021700,8958.901230,1129828.655510,1162087.578440
2018-11-30,BANCOM,corporativo,0.116000,0.000000,72611.267000,72611.383000
2018-11-30,BANCOM,grandes_empresas,0.000000,0.000000,148823.009000,148823.009000
2018-11-30,BANCOM,hipotecario,1313.037000,0.000000,50474.512000,51787.549000
2018-11-30,BANCOM,medianas_empresas,25523.891000,1556.249000,19686.939000,46767.079000
2018-11-30,BANCOM,microempresas,5.200000,2.539000,121.197000,128.936000
2018-11-30,BANCOM,pequenas_empresas,337.580000,50.285000,3049.060000,3436.925000
2018-11-30,BBVA,consumo,177556.223960,57850.468250,5539667.801390,5775074.493600
2018-11-30,BBVA,corporativo,213.483000,0.000000,12690149.921000,12690363.404000
2018-11-30,BBVA,grandes_empresas,202036.110000,198647.649000,9518450.729000,9919134.488000
2018-11-30,BBVA,hipotecario,250403.829000,210393.326000,12320787.916000,12781585.071000
2018-11-30,BBVA,medianas_empresas,1029031.529000,542017.547000,10281663.402000,11852712.478000
2018-11-30,BBVA,microempresas,1543.638000,2284.866000,187725.105000,191553.609000
2018-11-30,BBVA,pequenas_empresas,102229.302000,42667.109000,1280699.460000,1425595.871000
2018-11-30,BCP,consumo,341186.129290,212552.339770,11450646.724740,12004385.193800
2018-11-30,BCP,corporativo,3615.295000,227719.630000,26829534.951000,27060869.876000
2018-11-30,BCP,grandes_empresas,64421.469000,116548.546000,14616792.639000,14797762.654000
2018-11-30,BCP,hipotecario,451428.317000,68450.965000,14100869.750000,14620749.032000
2018-11-30,BCP,medianas_empresas,1123346.185000,328013.445000,14109230.094000,15560589.724000
2018-11-30,BCP,microempresas,9970.569000,1144.777000,296087.873000,307203.219000
2018-11-30,BCP,pequenas_empresas,502440.538000,125091.477000,3805471.169000,4433003.184000
2018-11-30,BIF,consumo,31987.965300,6021.745210,1425038.985330,1463048.695840
2018-11-30,BIF,corporativo,5233.234000,0.000000,2297277.269000,2302510.503000
2018-11-30,BIF,grandes_empresas,30222.777000,70188.537000,2432920.026000,2533331.340000
2018-11-30,BIF,hipotecario,27297.811000,10238.247000,1674741.151000,1712277.209000
2018-11-30,BIF,medianas_empresas,208446.460000,92737.392000,1791766.380000,2092950.232000
2018-11-30,BIF,microempresas,1589.374000,0.000000,2435.566000,4024.940000
2018-11-30,BIF,pequenas_empresas,14982.138000,2516.428000,40005.836000,57504.402000
2018-11-30,CENCOSUD,consumo,41148.057760,3916.879880,739274.456210,784339.393850
2018-11-30,CITIBANK,corporativo,0.000000,5595.168000,1464378.563000,1469973.731000
2018-11-30,CITIBANK,grandes_empresas,0.000000,0.000000,1141178.496000,1141178.496000
2018-11-30,CITIBANK,medianas_empresas,0.000000,0.000000,125116.108000,125116.108000
2018-11-30,CITIBANK,microempresas,0.000000,0.000000,160.827000,160.827000
2018-11-30,CITIBANK,pequenas_empresas,0.000000,0.000000,3964.878000,3964.878000
2018-11-30,FALABELLA,consumo,93282.643310,100774.461910,2790194.512790,2984251.618010
2018-11-30,FALABELLA,grandes_empresas,0.000000,0.000000,2.923000,2.923000
2018-11-30,FALABELLA,hipotecario,29.562000,18.794000,3124.774000,3173.130000
2018-11-30,FALABELLA,medianas_empresas,0.000000,0.000000,0.589000,0.589000
2018-11-30,GNB,consumo,13025.528670,5125.646940,1122124.271820,1140275.447430
2018-11-30,GNB,corporativo,0.000000,1675.165000,462093.152000,463768.317000
2018-11-30,GNB,grandes_empresas,8655.278000,32857.237000,491740.638000,533253.153000
2018-11-30,GNB,hipotecario,32163.057000,4213.004000,1082545.423000,1118921.484000
2018-11-30,GNB,medianas_empresas,50225.674000,123163.484000,371705.379000,545094.537000
2018-11-30,GNB,microempresas,0.000000,0.000000,4006.187000,4006.187000
2018-11-30,GNB,pequenas_empresas,1216.747000,315.365000,32981.319000,34513.431000
2018-11-30,ICBC,corporativo,0.000000,0.000000,417689.913000,417689.913000
2018-11-30,ICBC,grandes_empresas,0.000000,0.000000,30420.000000,30420.000000
2018-11-30,ICBC,medianas_empresas,0.000000,0.000000,17931.956000,17931.956000
2018-11-30,INTERBANK,consumo,323005.741420,144698.757330,10275214.473470,10742918.972220
2018-11-30,INTERBANK,corporativo,568.194000,0.000000,6528338.266000,6528906.460000
2018-11-30,INTERBANK,grandes_empresas,94384.095000,8970.680000,4080779.766000,4184134.541000
2018-11-30,INTERBANK,hipotecario,250314.421000,23664.559000,6077872.067000,6351851.047000
2018-11-30,INTERBANK,medianas_empresas,124415.173000,18134.409000,3393723.775000,3536273.357000
2018-11-30,INTERBANK,microempresas,1017.662000,360.981000,14190.179000,15568.822000
2018-11-30,INTERBANK,pequenas_empresas,55092.792000,19185.121000,636427.189000,710705.102000
2018-11-30,MIBANCO,consumo,15028.177570,6442.075820,543781.930380,565252.183770
2018-11-30,MIBANCO,hipotecario,18056.615000,2971.655000,481303.750000,502332.020000
2018-11-30,MIBANCO,medianas_empresas,24610.325000,3065.329000,220568.385000,248244.039000
2018-11-30,MIBANCO,microempresas,98874.786000,14601.467000,2694702.648000,2808178.901000
2018-11-30,MIBANCO,pequenas_empresas,369692.989000,101360.700000,5354021.883000,5825075.572000
2018-11-30,PICHINCHA,consumo,53924.771360,24377.378850,2158843.818460,2237145.968670
2018-11-30,PICHINCHA,corporativo,0.000000,32742.729000,448204.231000,480946.960000
2018-11-30,PICHINCHA,grandes_empresas,27882.692000,68485.447000,1317133.193000,1413501.332000
2018-11-30,PICHINCHA,hipotecario,28856.232000,4231.129000,997102.134000,1030189.495000
2018-11-30,PICHINCHA,medianas_empresas,123800.559000,174954.352000,1224587.584000,1523342.495000
2018-11-30,PICHINCHA,microempresas,7178.538000,1036.814000,199811.704000,208027.056000
2018-11-30,PICHINCHA,pequenas_empresas,28097.841000,9102.633000,449942.831000,487143.305000
2018-11-30,RIPLEY,consumo,54677.905210,7336.773420,1779629.988920,1841644.667550
2018-11-30,SANTANDER,consumo,0.000000,0.000000,2644.549340,2644.549340
2018-11-30,SANTANDER,corporativo,46.525000,17578.658000,1858070.010000,1875695.193000
2018-11-30,SANTANDER,grandes_empresas,13809.310000,21744.697000,1570169.246000,1605723.253000
2018-11-30,SANTANDER,medianas_empresas,9600.248000,0.000000,536721.151000,546321.399000
2018-11-30,SANTANDER,pequenas_empresas,88.698000,0.000000,2211.094000,2299.792000
2018-11-30,SCOTIABANK,consumo,312919.726500,150242.731120,7807626.483470,8270788.941090
2018-11-30,SCOTIABANK,corporativo,5147.774000,0.000000,15404548.358000,15409696.132000
2018-11-30,SCOTIABANK,grandes_empresas,116825.286000,171358.960000,6440571.532000,6728755.778000
2018-11-30,SCOTIABANK,hipotecario,287674.206000,100952.925000,6485811.364000,6874438.495000
2018-11-30,SCOTIABANK,medianas_empresas,533777.890000,99889.218000,5260374.153000,5894041.261000
2018-11-30,SCOTIABANK,microempresas,4660.853000,2540.629000,94380.784000,101582.266000
2018-11-30,SCOTIABANK,pequenas_empresas,322138.916000,82284.428000,1821407.642000,2225830.986000
2018-12-31,ALFIN,consumo,33125.882550,0.000000,320709.885260,353835.767810
2018-12-31,BANCOM,consumo,18496.004650,9149.423490,1134417.803600,1162063.231740
2018-12-31,BANCOM,corporativo,0.116000,0.000000,59155.780000,59155.896000
2018-12-31,BANCOM,grandes_empresas,0.000000,0.000000,148988.785000,148988.785000
2018-12-31,BANCOM,hipotecario,1376.659000,0.000000,52924.120000,54300.779000
2018-12-31,BANCOM,medianas_empresas,19445.809000,1314.330000,23211.277000,43971.416000
2018-12-31,BANCOM,microempresas,3.550000,1.795000,122.392000,127.737000
2018-12-31,BANCOM,pequenas_empresas,57.573000,48.633000,1008.800000,1115.006000
2018-12-31,BBVA,consumo,133585.723610,55946.641900,5506130.920570,5695663.286080
2018-12-31,BBVA,corporativo,12.802000,0.000000,12263540.922000,12263553.724000
2018-12-31,BBVA,grandes_empresas,167146.739000,199990.055000,9620800.891000,9987937.685000
2018-12-31,BBVA,hipotecario,251028.052000,212990.567000,12301458.956000,12765477.575000
2018-12-31,BBVA,medianas_empresas,944974.299000,576930.215000,10476376.902000,11998281.416000
2018-12-31,BBVA,microempresas,1435.292000,453.734000,90705.844000,92594.870000
2018-12-31,BBVA,pequenas_empresas,94545.253000,40089.820000,1267605.158000,1402240.231000
2018-12-31,BCP,consumo,318575.849680,209681.052540,11545740.858070,12073997.760290
2018-12-31,BCP,corporativo,12.920000,338863.026000,28729638.191000,29068514.137000
2018-12-31,BCP,grandes_empresas,78842.109000,119905.082000,15106208.508000,15304955.699000
2018-12-31,BCP,hipotecario,448130.441000,68729.933000,14270477.443000,14787337.817000
2018-12-31,BCP,medianas_empresas,1129017.898000,321428.678000,14410738.979000,15861185.555000
2018-12-31,BCP,microempresas,10573.206000,1009.143000,279209.010000,290791.359000
2018-12-31,BCP,pequenas_empresas,461515.431000,125014.268000,3850888.125000,4437417.824000
